order_id,return_date,return_quantity,reason_returned
IN-2018-2371967,2018-06-15,1,Wrong Color
IN-2018-2373584,2018-12-07,1,Wrong Item
IN-2018-2381540,2019-01-10,1,Wrong Item
IN-2018-2384394,2018-11-09,1,Not Given
IN-2018-2389197,2018-09-12,1,Not Given
IN-2018-2389856,2018-03-23,1,Wrong Item
IN-2018-2392801,2019-01-02,1,Wrong Item
IN-2018-2394974,2018-11-12,1,Not Given
IN-2018-2397178,2019-01-03,1,Not Given
IN-2018-2401902,2018-10-08,1,Wrong Item
IN-2018-2403986,2018-10-03,1,Not Needed
IN-2018-2404484,2018-08-18,1,Not Given
IN-2018-2404745,2018-03-21,1,Wrong Item
IN-2018-2405847,2018-10-28,1,Wrong Color
IN-2018-2406602,2018-09-10,1,Not Given
IN-2018-2410169,2019-01-19,1,Not Needed
IN-2018-2413609,2018-06-27,1,Wrong Color
IN-2018-2414251,2018-06-04,1,Not Needed
IN-2018-2426216,2018-09-30,1,Wrong Item
IN-2018-2428033,2018-08-23,1,Not Needed
IN-2018-2434427,2018-12-12,1,Wrong Item
IN-2018-2435161,2018-08-16,1,Not Given
IN-2018-2435453,2018-06-06,1,Wrong Item
IN-2018-2443589,2018-06-06,1,Wrong Item
IN-2018-2444887,2018-09-28,1,Not Given
IN-2018-2454219,2018-10-07,1,Not Given
IN-2018-2458745,2018-02-26,1,Not Needed
IN-2018-2459572,2018-03-22,1,Not Given
IN-2018-2459925,2018-08-31,1,Wrong Item
IN-2018-2460128,2018-12-10,1,Wrong Color
IN-2018-2465591,2018-08-06,1,Not Given
IN-2018-2467685,2018-03-22,1,Not Needed
IN-2018-246784,2018-09-01,1,Wrong Color
IN-2018-2470323,2018-08-05,1,Wrong Color
IN-2018-2476076,2018-07-04,1,Wrong Item
IN-2018-2477464,2018-04-08,1,Not Needed
IN-2018-2478521,2018-03-31,1,Wrong Item
IN-2018-2482520,2018-09-06,1,Not Given
IN-2018-2484161,2018-03-08,1,Not Needed
IN-2018-248823,2018-11-05,1,Wrong Item
IN-2018-2490506,2019-01-16,1,Wrong Item
IN-2018-2491615,2018-12-03,1,Wrong Item
IN-2018-2499405,2018-09-20,1,Not Given
IN-2018-2501545,2018-08-11,1,Not Given
IN-2018-250200,2019-01-14,1,Wrong Item
IN-2018-2505487,2018-05-18,1,Wrong Item
IN-2018-2506867,2018-06-15,1,Wrong Color
IN-2018-2507028,2018-01-25,1,Not Given
IN-2018-250871,2018-05-05,1,Not Given
IN-2018-2508758,2018-07-03,1,Not Needed
IN-2018-2509412,2018-06-26,1,Not Needed
IN-2018-2509854,2018-11-04,1,Wrong Color
IN-2018-2512527,2018-11-16,1,Wrong Color
IN-2018-2515964,2018-11-04,1,Wrong Color
IN-2018-2517675,2018-10-29,1,Wrong Color
IN-2018-2517773,2018-11-07,1,Not Needed
IN-2018-2517791,2018-10-15,1,Wrong Item
IN-2018-2519904,2018-03-20,1,Wrong Item
IN-2018-2521585,2018-08-28,1,Wrong Item
IN-2018-2529198,2018-09-03,1,Wrong Item
IN-2018-2529675,2018-06-30,1,Not Given
IN-2018-2536203,2018-10-25,1,Not Needed
IN-2018-2536535,2018-05-01,1,Wrong Color
IN-2018-2538361,2018-11-09,1,Not Given
IN-2018-2540453,2018-08-31,1,Not Given
IN-2018-2546425,2019-01-19,1,Not Needed
IN-2018-2546647,2018-09-09,1,Wrong Item
IN-2018-2546730,2018-08-29,1,Not Needed
IN-2018-2547687,2018-11-02,1,Not Needed
IN-2018-2550421,2018-04-11,1,Not Given
IN-2018-2551153,2018-07-26,1,Wrong Item
IN-2018-2551807,2018-10-01,1,Wrong Item
IN-2018-2551875,2018-01-26,1,Wrong Item
IN-2018-2552348,2018-07-20,1,Not Given
IN-2018-25532,2018-03-19,1,Wrong Item
IN-2018-2556603,2018-06-05,2,Not Given
IN-2018-2556958,2018-07-30,1,Not Given
IN-2018-2557825,2018-09-23,1,Wrong Color
IN-2018-2563423,2018-08-19,1,Not Needed
IN-2018-2563891,2018-09-20,1,Wrong Item
IN-2018-2567113,2018-05-26,2,Wrong Item
IN-2018-2568506,2019-01-03,1,Wrong Item
IN-2018-2569217,2018-12-11,2,Wrong Item
IN-2018-2572361,2018-08-07,1,Wrong Item
IN-2018-2577280,2018-11-04,1,Wrong Item
IN-2018-2577551,2018-08-18,2,Not Needed
IN-2018-2577839,2018-11-05,2,Wrong Item
IN-2018-258065,2018-07-27,1,Not Given
IN-2018-2582897,2018-09-06,2,Not Given
IN-2018-2583191,2018-09-29,1,Not Given
IN-2018-2588097,2018-07-15,1,Not Needed
IN-2018-2588528,2018-10-09,1,Wrong Item
IN-2018-2591843,2018-06-03,1,Wrong Item
IN-2018-2592268,2018-06-06,1,Wrong Item
IN-2018-2594253,2018-04-28,1,Not Given
IN-2018-2595081,2018-08-17,1,Wrong Color
IN-2018-2595279,2018-10-08,1,Not Given
IN-2018-2597428,2018-11-08,1,Not Given
IN-2018-2599688,2018-12-24,1,Not Needed
IN-2018-26029,2018-12-28,1,Not Given
IN-2018-2603292,2018-05-06,1,Wrong Color
IN-2018-2605799,2018-10-24,1,Not Given
IN-2018-2606090,2018-04-06,1,Not Needed
IN-2018-2609320,2018-12-07,1,Wrong Item
IN-2018-2609664,2018-06-02,2,Not Needed
IN-2018-261232,2018-05-30,1,Not Needed
IN-2018-2612415,2018-12-04,1,Wrong Color
IN-2018-2613482,2018-06-10,1,Wrong Item
IN-2018-2619874,2018-09-07,1,Not Given
IN-2018-2620371,2018-07-25,1,Not Needed
IN-2018-2621570,2018-11-01,1,Not Given
IN-2018-2621582,2018-11-04,1,Wrong Color
IN-2018-2624176,2018-09-17,1,Not Given
IN-2018-2626663,2018-07-08,1,Not Given
IN-2018-2629261,2018-11-07,1,Wrong Color
IN-2018-2629451,2018-12-31,1,Not Needed
IN-2018-2629631,2018-05-15,2,Wrong Item
IN-2018-2632133,2018-09-07,1,Not Given
IN-2018-2632597,2019-01-12,1,Not Needed
IN-2018-2633257,2019-01-08,1,Wrong Item
IN-2018-2633825,2018-09-04,1,Wrong Item
IN-2018-2637253,2018-11-07,1,Wrong Color
IN-2018-2637329,2018-10-03,1,Wrong Item
IN-2018-2637972,2018-10-13,1,Not Given
IN-2018-2640597,2018-12-03,1,Wrong Color
IN-2018-264248,2018-09-04,1,Not Given
IN-2018-2642662,2018-05-20,1,Wrong Item
IN-2018-2644308,2018-11-07,1,Wrong Item
IN-2018-2644319,2018-04-08,1,Not Needed
IN-2018-2644767,2018-08-26,1,Not Given
IN-2018-2651188,2018-11-04,1,Wrong Item
IN-2018-2652170,2018-08-10,1,Not Needed
IN-2018-265536,2018-12-16,1,Not Needed
IN-2018-2661107,2018-08-29,1,Wrong Item
IN-2018-2662928,2018-10-14,1,Wrong Item
IN-2018-26659,2018-08-24,1,Not Given
IN-2018-267123,2018-08-31,1,Not Given
IN-2018-2673196,2018-07-10,1,Not Given
IN-2018-2674916,2019-01-17,1,Wrong Item
IN-2018-2679898,2018-12-23,1,Wrong Item
IN-2018-268035,2018-11-27,1,Wrong Color
IN-2018-268196,2018-05-28,1,Wrong Item
IN-2018-2684800,2018-12-12,1,Wrong Item
IN-2018-2687617,2018-04-11,1,Wrong Item
IN-2018-2688103,2018-07-06,1,Not Given
IN-2018-2690887,2018-10-28,1,Not Given
IN-2018-2693441,2018-06-24,1,Not Needed
IN-2018-2694316,2018-09-18,1,Not Given
IN-2018-2696956,2018-03-21,1,Wrong Color
IN-2018-2697054,2018-05-21,1,Wrong Item
IN-2018-2697149,2018-02-22,1,Not Needed
IN-2018-2697816,2018-10-13,1,Not Needed
IN-2018-2699913,2018-07-17,1,Not Given
IN-2018-2703082,2018-06-25,1,Not Needed
IN-2018-270315,2018-08-16,1,Not Given
IN-2018-2703318,2018-04-04,1,Not Needed
IN-2018-2706714,2018-05-08,1,Wrong Item
IN-2018-2709550,2019-01-26,1,Wrong Item
IN-2018-2710468,2018-06-16,1,Not Given
IN-2018-2711561,2018-03-18,1,Not Needed
IN-2018-2714181,2018-12-31,2,Wrong Item
IN-2018-2715158,2018-02-28,1,Wrong Color
IN-2018-271531,2018-08-13,1,Wrong Color
IN-2018-2716349,2018-04-08,1,Wrong Color
IN-2018-2718551,2018-08-13,1,Not Given
IN-2018-2721425,2018-10-04,1,Wrong Item
IN-2018-2721585,2018-07-01,1,Wrong Item
IN-2018-2725461,2018-04-04,1,Not Given
IN-2018-2726125,2018-06-04,1,Wrong Item
IN-2018-272882,2018-12-22,1,Wrong Item
IN-2018-2729072,2018-10-15,1,Wrong Color
IN-2018-2731228,2019-01-01,1,Wrong Item
IN-2018-2731551,2018-07-11,2,Not Needed
IN-2018-2731711,2018-12-11,2,Wrong Item
IN-2018-2732727,2018-10-03,1,Wrong Item
IN-2018-2735296,2018-03-09,1,Wrong Item
IN-2018-2741240,2018-08-24,1,Not Needed
IN-2018-2744846,2018-01-21,1,Wrong Item
IN-2018-2750303,2018-08-29,1,Not Needed
IN-2018-2750548,2018-07-23,1,Wrong Color
IN-2018-2759250,2018-10-13,1,Wrong Item
IN-2018-2761020,2018-09-08,1,Wrong Item
IN-2018-2761976,2018-04-25,1,Not Given
IN-2018-2768159,2018-10-25,1,Wrong Color
IN-2018-2768240,2018-09-08,1,Not Given
IN-2018-2771789,2018-04-27,1,Wrong Item
IN-2018-2774809,2018-10-07,1,Not Given
IN-2018-2776963,2018-03-06,1,Wrong Item
IN-2018-2778122,2018-09-14,1,Wrong Item
IN-2018-2778435,2018-09-21,1,Not Needed
IN-2018-2780906,2018-11-14,1,Wrong Item
IN-2018-2784333,2018-11-10,1,Wrong Color
IN-2018-2785758,2018-05-27,1,Wrong Item
IN-2018-27858,2018-06-16,1,Not Needed
IN-2018-278615,2018-12-06,1,Not Needed
IN-2018-278799,2018-12-27,1,Wrong Item
IN-2018-2788057,2018-06-26,1,Wrong Item
IN-2018-278953,2018-07-01,2,Wrong Item
IN-2018-2793587,2018-11-22,1,Wrong Color
IN-2018-2795263,2018-06-25,1,Wrong Color
IN-2018-2799935,2018-10-21,1,Wrong Item
IN-2018-2803165,2018-03-14,1,Wrong Color
IN-2018-2803862,2018-07-15,1,Not Needed
IN-2018-2811526,2018-09-30,1,Not Needed
IN-2018-2811576,2018-05-31,1,Wrong Item
IN-2018-2812129,2018-08-24,1,Not Given
IN-2018-2813692,2018-10-10,1,Wrong Item
IN-2018-2813746,2018-10-19,1,Wrong Color
IN-2018-2813754,2018-05-11,1,Not Given
IN-2018-2815627,2018-09-23,1,Wrong Item
IN-2018-2818435,2018-10-05,1,Not Given
IN-2018-2818884,2018-08-04,1,Wrong Item
IN-2018-2821941,2018-07-23,1,Wrong Item
IN-2018-2822383,2018-11-25,1,Not Given
IN-2018-2822835,2018-10-26,1,Wrong Item
IN-2018-2823739,2018-10-19,1,Wrong Item
IN-2018-28256,2018-12-12,1,Wrong Item
IN-2018-282841,2018-10-09,2,Not Given
IN-2018-2831703,2018-07-23,1,Wrong Color
IN-2018-2837676,2018-06-15,1,Not Given
IN-2018-2839499,2018-12-01,1,Wrong Item
IN-2018-284097,2018-07-16,1,Not Needed
IN-2018-2843880,2018-09-23,1,Not Needed
IN-2018-2846220,2018-07-12,1,Not Given
IN-2018-2854136,2018-10-26,1,Wrong Item
IN-2018-286275,2018-07-25,1,Not Given
IN-2018-2864364,2018-05-09,1,Not Given
IN-2018-2864853,2018-10-14,1,Not Given
IN-2018-2865687,2019-01-19,1,Wrong Color
IN-2018-2869139,2019-01-23,1,Not Given
IN-2018-2872587,2018-02-14,1,Wrong Item
IN-2018-287266,2018-05-03,1,Wrong Color
IN-2018-2873950,2018-07-06,1,Not Given
IN-2018-2874005,2018-08-15,1,Not Given
IN-2018-287684,2018-07-11,1,Not Given
IN-2018-2879338,2018-08-15,1,Wrong Color
IN-2018-2882368,2018-08-20,1,Wrong Color
IN-2018-2889511,2018-11-22,1,Not Given
IN-2018-2893367,2018-11-21,1,Not Needed
IN-2018-2894903,2018-12-26,1,Not Given
IN-2018-2894904,2018-07-18,1,Wrong Item
IN-2018-2896557,2018-07-09,1,Wrong Item
IN-2018-2899670,2018-12-17,1,Wrong Item
IN-2018-2899859,2018-06-16,1,Wrong Color
IN-2018-2900687,2018-07-11,1,Wrong Color
IN-2018-2900967,2018-10-28,1,Not Given
IN-2018-2902338,2018-04-19,1,Not Needed
IN-2018-2903473,2018-07-29,1,Wrong Color
IN-2018-2904598,2018-08-26,1,Not Given
IN-2018-2905137,2018-05-23,2,Not Given
IN-2018-2905304,2019-01-03,1,Wrong Item
IN-2018-2906509,2018-12-01,1,Wrong Color
IN-2018-2909431,2018-10-14,1,Wrong Color
IN-2018-2909832,2018-09-12,1,Not Given
IN-2018-291187,2018-08-09,1,Not Given
IN-2018-291227,2018-10-13,1,Not Needed
IN-2018-2912966,2018-09-09,1,Wrong Color
IN-2018-2914695,2018-08-06,1,Not Given
IN-2018-2916449,2018-07-20,1,Not Needed
IN-2018-2917583,2018-09-04,1,Wrong Item
IN-2018-2917779,2018-10-02,1,Wrong Item
IN-2018-2918243,2018-07-01,1,Not Given
IN-2018-2918546,2018-05-15,1,Not Needed
IN-2018-2921068,2018-07-08,1,Not Needed
IN-2018-2922074,2018-04-26,1,Wrong Item
IN-2018-2922786,2018-08-13,1,Not Needed
IN-2018-2924042,2018-04-16,1,Wrong Item
IN-2018-29305,2018-05-26,1,Wrong Color
IN-2018-2933434,2018-07-27,1,Wrong Item
IN-2018-2933647,2018-07-11,1,Not Needed
IN-2018-2938434,2018-10-03,1,Not Needed
IN-2018-2939569,2018-10-19,1,Not Needed
IN-2018-2943941,2018-04-29,1,Wrong Color
IN-2018-2948405,2018-06-12,1,Wrong Item
IN-2018-2955010,2018-09-02,1,Wrong Item
IN-2018-2956272,2018-11-17,1,Wrong Color
IN-2018-2961888,2018-02-18,1,Not Given
IN-2018-2963637,2018-10-28,1,Wrong Color
IN-2018-2964570,2018-12-22,1,Wrong Item
IN-2018-2974223,2018-08-24,1,Wrong Item
IN-2018-2976312,2018-06-18,1,Not Needed
IN-2018-2981652,2018-07-10,1,Wrong Item
IN-2018-2994969,2018-02-05,1,Wrong Item
IN-2018-2996038,2018-11-06,1,Wrong Color
IN-2018-2998564,2018-08-26,1,Not Given
IN-2018-3007150,2018-12-23,1,Wrong Item
IN-2018-3007713,2018-09-27,1,Not Given
IN-2018-3011147,2018-12-09,1,Wrong Item
IN-2018-3019853,2018-11-18,1,Wrong Color
IN-2018-3021097,2018-10-28,1,Not Given
IN-2018-3023146,2018-12-28,1,Wrong Item
IN-2018-3033330,2018-07-24,1,Not Needed
IN-2018-3041282,2018-10-24,1,Wrong Item
IN-2018-3042094,2018-08-27,1,Not Given
IN-2018-3048315,2018-09-25,1,Not Needed
IN-2018-3048511,2018-12-15,1,Not Given
IN-2018-305102,2018-04-12,1,Not Given
IN-2018-3053646,2018-11-28,1,Wrong Item
IN-2018-3054462,2018-11-01,1,Wrong Color
IN-2018-3057674,2018-09-14,1,Wrong Item
IN-2018-3060491,2018-09-24,1,Wrong Item
IN-2018-3065560,2018-07-06,1,Wrong Item
IN-2018-306608,2018-02-12,1,Not Needed
IN-2018-30663,2018-12-12,1,Wrong Item
IN-2018-3068193,2018-08-12,1,Not Given
IN-2018-3070224,2018-03-21,1,Wrong Item
IN-2018-3070272,2019-01-06,1,Wrong Item
IN-2018-3073918,2018-08-06,1,Not Given
IN-2018-3074364,2018-11-25,1,Wrong Item
IN-2018-3074989,2018-07-08,1,Wrong Color
IN-2018-3088336,2018-10-31,1,Not Given
IN-2018-3091340,2018-05-27,1,Wrong Item
IN-2018-3092177,2018-10-11,1,Wrong Item
IN-2018-3092812,2018-06-29,1,Wrong Color
IN-2018-3093199,2018-02-20,2,Wrong Item
IN-2018-3096689,2018-04-18,1,Not Needed
IN-2018-3097571,2018-09-26,1,Not Given
IN-2018-3099714,2018-11-16,1,Not Needed
IN-2018-3100443,2018-01-31,1,Wrong Color
IN-2018-31007,2018-06-27,1,Wrong Item
IN-2018-310183,2018-05-11,1,Not Given
IN-2018-3107691,2018-05-15,1,Wrong Color
IN-2018-3109363,2019-01-15,1,Wrong Item
IN-2018-3110721,2018-07-27,1,Not Needed
IN-2018-3114681,2018-02-04,1,Not Needed
IN-2018-3114927,2018-07-05,1,Wrong Color
IN-2018-3115542,2018-11-17,1,Not Needed
IN-2018-3131546,2018-11-14,1,Not Needed
IN-2018-3132504,2018-10-07,1,Wrong Color
IN-2018-3132595,2018-10-31,1,Not Needed
IN-2018-3135649,2018-12-05,1,Not Needed
IN-2018-3137412,2018-10-14,2,Not Given
IN-2018-3145113,2018-10-13,1,Not Given
IN-2018-3146501,2018-11-14,1,Wrong Item
IN-2018-314720,2018-08-14,1,Not Given
IN-2018-3147992,2018-03-16,1,Wrong Item
IN-2018-3148656,2018-10-04,1,Not Given
IN-2018-3149634,2018-12-27,1,Wrong Item
IN-2018-3150109,2018-11-29,1,Wrong Item
IN-2018-3150543,2018-02-12,1,Wrong Item
IN-2018-3151713,2018-11-29,1,Wrong Color
IN-2018-3157892,2018-07-20,1,Wrong Item
IN-2018-3157947,2018-11-25,1,Not Needed
IN-2018-3158310,2018-07-12,1,Wrong Color
IN-2018-3160408,2019-01-14,1,Wrong Item
IN-2018-3167567,2018-08-05,1,Not Given
IN-2018-3169334,2018-07-17,1,Not Needed
IN-2018-3172352,2018-08-20,1,Wrong Item
IN-2018-3173117,2018-08-01,1,Wrong Color
IN-2018-317378,2018-09-13,1,Wrong Color
IN-2018-3176019,2018-09-26,1,Not Needed
IN-2018-317605,2018-07-04,2,Not Needed
IN-2018-3181592,2018-10-29,1,Not Needed
IN-2018-3181696,2018-09-17,1,Not Given
IN-2018-3185541,2018-07-19,1,Not Needed
IN-2018-3190168,2018-12-19,1,Wrong Item
IN-2018-3191392,2018-11-01,1,Wrong Color
IN-2018-3195612,2018-08-29,1,Wrong Item
IN-2018-3197855,2018-06-22,1,Not Given
IN-2018-3198475,2018-03-12,1,Wrong Color
IN-2018-3204227,2018-08-25,1,Wrong Item
IN-2018-3205210,2018-12-08,1,Not Needed
IN-2018-3205603,2018-05-01,1,Not Given
IN-2018-3207031,2018-12-10,1,Wrong Item
IN-2018-3208449,2018-08-15,1,Not Needed
IN-2018-3212022,2018-06-23,1,Wrong Item
IN-2018-3215147,2019-01-04,1,Wrong Item
IN-2018-321609,2018-04-15,1,Wrong Item
IN-2018-3219394,2018-07-20,1,Wrong Item
IN-2018-3220100,2018-05-25,1,Wrong Item
IN-2018-3221052,2019-01-13,1,Wrong Color
IN-2018-3227555,2018-04-24,1,Wrong Color
IN-2018-3228432,2018-03-24,1,Not Given
IN-2018-323022,2018-10-13,1,Not Given
IN-2018-3230748,2018-11-01,1,Wrong Item
IN-2018-3232094,2019-01-17,1,Wrong Item
IN-2018-3232414,2018-09-14,1,Not Given
IN-2018-3236701,2019-01-06,1,Not Needed
IN-2018-3237739,2018-08-15,1,Not Given
IN-2018-3239599,2018-09-24,1,Wrong Item
IN-2018-3241178,2018-06-22,2,Not Given
IN-2018-3246810,2018-10-14,1,Not Given
IN-2018-3248752,2018-02-18,2,Wrong Item
IN-2018-3252684,2018-08-07,1,Wrong Item
IN-2018-3254166,2018-03-27,1,Wrong Color
IN-2018-3258057,2018-08-06,1,Not Given
IN-2018-3261118,2018-08-10,1,Wrong Item
IN-2018-3262434,2018-10-04,1,Wrong Color
IN-2018-3265763,2018-12-29,1,Wrong Item
IN-2018-326824,2018-08-11,1,Wrong Color
IN-2018-3269099,2018-08-24,1,Not Given
IN-2018-3272821,2018-09-21,1,Not Given
IN-2018-3274255,2019-01-15,1,Not Given
IN-2018-3275208,2018-06-15,2,Wrong Item
IN-2018-3275412,2018-07-18,1,Not Given
IN-2018-3276444,2018-05-06,1,Wrong Color
IN-2018-3280728,2018-12-11,1,Wrong Item
IN-2018-3282335,2018-05-25,1,Wrong Item
IN-2018-3283584,2018-09-26,1,Not Given
IN-2018-3291168,2018-06-29,1,Wrong Item
IN-2018-3291620,2018-09-30,1,Not Given
IN-2018-32917,2018-12-03,1,Wrong Color
IN-2018-3293829,2018-12-20,1,Wrong Item
IN-2018-3295124,2018-04-18,1,Not Needed
IN-2018-3295407,2018-06-15,1,Not Given
IN-2018-3296771,2018-10-24,1,Wrong Color
IN-2018-330746,2018-08-09,1,Not Needed
IN-2018-3309714,2019-01-05,1,Wrong Item
IN-2018-3311513,2018-12-11,1,Wrong Item
IN-2018-3311837,2018-03-29,1,Not Needed
IN-2018-33169,2018-06-03,1,Wrong Item
IN-2018-3319242,2018-02-19,1,Not Given
IN-2018-3319472,2018-10-13,1,Not Given
IN-2018-3320330,2018-09-09,1,Not Given
IN-2018-3324342,2018-08-07,1,Not Given
IN-2018-3324679,2018-10-23,1,Not Needed
IN-2018-3325939,2018-11-07,1,Wrong Item
IN-2018-332961,2018-12-07,2,Wrong Item
IN-2018-332965,2018-10-08,1,Wrong Color
IN-2018-3331469,2018-05-18,1,Wrong Color
IN-2018-3331843,2018-09-21,1,Wrong Item
IN-2018-3336051,2018-11-09,1,Wrong Item
IN-2018-3337091,2018-11-24,1,Wrong Item
IN-2018-3345599,2018-06-14,1,Not Given
IN-2018-3348496,2018-09-02,1,Wrong Item
IN-2018-3352931,2018-09-11,1,Wrong Item
IN-2018-3353462,2018-06-15,1,Wrong Item
IN-2018-3355967,2018-07-06,1,Not Given
IN-2018-3358291,2018-08-17,1,Not Given
IN-2018-3358462,2018-07-31,1,Not Given
IN-2018-33596,2018-09-06,1,Not Given
IN-2018-3359862,2019-01-11,1,Wrong Item
IN-2018-3362116,2018-08-12,1,Not Needed
IN-2018-336373,2018-05-26,1,Wrong Color
IN-2018-3364127,2018-10-15,1,Wrong Item
IN-2018-336680,2018-07-02,1,Not Given
IN-2018-3368498,2018-10-29,1,Not Needed
IN-2018-3369307,2018-07-07,1,Not Needed
IN-2018-3371433,2019-01-03,1,Wrong Item
IN-2018-3373088,2018-11-23,1,Wrong Item
IN-2018-3374215,2018-10-12,1,Wrong Item
IN-2018-3375450,2018-08-11,1,Not Needed
IN-2018-3377200,2018-11-24,1,Wrong Color
IN-2018-3380666,2018-03-05,1,Not Needed
IN-2018-3382012,2018-07-09,1,Not Needed
IN-2018-3384950,2018-10-10,1,Wrong Color
IN-2018-3393794,2018-05-21,1,Wrong Item
IN-2018-3393854,2018-09-18,1,Wrong Item
IN-2018-3401595,2019-01-05,1,Not Needed
IN-2018-3403047,2018-02-22,1,Wrong Item
IN-2018-3405789,2018-09-13,1,Wrong Color
IN-2018-3408140,2018-08-14,1,Not Given
IN-2018-3408838,2018-10-28,1,Not Given
IN-2018-3411929,2018-09-15,1,Wrong Item
IN-2018-341496,2018-06-26,1,Not Given
IN-2018-3415378,2018-12-09,1,Wrong Item
IN-2018-3416331,2018-09-04,1,Wrong Item
IN-2018-3417149,2018-06-17,1,Wrong Item
IN-2018-3420636,2018-12-10,1,Wrong Color
IN-2018-3427214,2018-07-17,1,Not Needed
IN-2018-3429573,2018-08-08,1,Wrong Color
IN-2018-343040,2018-04-03,1,Not Needed
IN-2018-3431753,2018-07-13,1,Wrong Color
IN-2018-3432379,2018-02-24,1,Wrong Item
IN-2018-3436380,2018-10-03,1,Not Needed
IN-2018-3438108,2018-05-14,1,Wrong Item
IN-2018-3439421,2018-11-27,1,Wrong Item
IN-2018-3446600,2018-05-10,1,Wrong Color
IN-2018-3447490,2018-08-17,1,Not Given
IN-2018-3447795,2018-08-06,1,Wrong Item
IN-2018-3449662,2018-12-04,1,Not Needed
IN-2018-3451310,2018-08-17,1,Wrong Item
IN-2018-3452297,2018-08-23,1,Not Given
IN-2018-3453194,2018-08-11,1,Not Needed
IN-2018-3454654,2018-05-30,1,Wrong Item
IN-2018-3454777,2018-09-03,1,Wrong Color
IN-2018-3455360,2018-11-13,1,Wrong Item
IN-2018-3457312,2018-05-07,1,Wrong Item
IN-2018-3460328,2018-02-11,2,Wrong Item
IN-2018-3460447,2018-09-23,1,Wrong Color
IN-2018-3460701,2018-06-16,1,Not Needed
IN-2018-34624,2018-03-30,1,Not Needed
IN-2018-3468442,2018-12-02,1,Not Given
IN-2018-3471414,2018-09-22,1,Wrong Item
IN-2018-3472581,2018-07-30,1,Wrong Item
IN-2018-3473076,2019-01-21,1,Wrong Item
IN-2018-347360,2018-07-19,1,Wrong Color
IN-2018-3477562,2018-08-05,1,Not Given
IN-2018-3481244,2018-07-05,2,Not Given
IN-2018-3482155,2018-04-15,1,Not Given
IN-2018-3483144,2018-07-07,1,Not Needed
IN-2018-3490721,2019-01-05,1,Not Needed
IN-2018-349144,2018-07-25,1,Wrong Color
IN-2018-3492616,2018-04-23,1,Not Given
IN-2018-3493013,2018-07-05,1,Not Given
IN-2018-3496633,2018-03-06,1,Wrong Item
IN-2018-3508358,2018-07-01,1,Wrong Color
IN-2018-3509208,2018-06-24,1,Not Given
IN-2018-3510619,2018-09-08,1,Not Given
IN-2018-3518911,2018-09-12,1,Not Given
IN-2018-3528894,2018-11-21,1,Wrong Color
IN-2018-3530312,2019-01-02,1,Wrong Color
IN-2018-353186,2018-11-06,1,Not Needed
IN-2018-3534442,2018-08-11,1,Not Needed
IN-2018-3536314,2018-11-15,1,Wrong Color
IN-2018-354019,2018-05-31,1,Not Given
IN-2018-3540539,2018-10-12,1,Wrong Item
IN-2018-3546627,2018-09-24,1,Not Given
IN-2018-3551047,2018-02-24,1,Wrong Color
IN-2018-3554494,2018-12-03,1,Wrong Item
IN-2018-355565,2018-07-23,1,Not Needed
IN-2018-3557077,2018-04-26,1,Wrong Item
IN-2018-356415,2018-07-11,1,Not Given
IN-2018-3565862,2018-10-05,1,Not Given
IN-2018-3570325,2018-07-11,2,Not Needed
IN-2018-3572178,2018-08-22,1,Wrong Item
IN-2018-3573757,2018-12-27,1,Wrong Item
IN-2018-357382,2018-07-12,1,Wrong Item
IN-2018-3576874,2018-08-01,1,Not Needed
IN-2018-3581056,2018-06-21,1,Not Given
IN-2018-3581787,2018-09-03,1,Not Needed
IN-2018-358442,2018-01-15,1,Wrong Color
IN-2018-3586192,2018-09-16,1,Not Given
IN-2018-359114,2018-08-28,1,Not Needed
IN-2018-3591606,2018-07-18,1,Wrong Color
IN-2018-3596389,2018-10-27,1,Wrong Item
IN-2018-3596526,2018-09-28,1,Not Given
IN-2018-3601198,2018-07-10,1,Wrong Item
IN-2018-3608852,2018-07-18,2,Not Given
IN-2018-3609847,2018-03-02,1,Not Given
IN-2018-3610081,2018-11-17,1,Not Needed
IN-2018-3611379,2019-01-17,1,Not Needed
IN-2018-3612580,2018-06-14,1,Not Needed
IN-2018-3613643,2018-11-28,1,Wrong Color
IN-2018-3618485,2018-10-23,1,Not Given
IN-2018-361974,2018-09-19,1,Not Given
IN-2018-362138,2018-07-25,1,Wrong Item
IN-2018-3625930,2018-06-21,1,Wrong Item
IN-2018-3626198,2018-11-07,1,Wrong Color
IN-2018-363015,2018-12-14,1,Not Given
IN-2018-3632936,2018-09-26,1,Not Needed
IN-2018-3632945,2018-10-29,1,Not Needed
IN-2018-3634775,2018-11-19,1,Wrong Color
IN-2018-3635245,2018-06-03,1,Wrong Item
IN-2018-3636041,2018-07-26,1,Not Needed
IN-2018-3636468,2018-07-02,1,Not Given
IN-2018-3648792,2018-11-08,1,Wrong Item
IN-2018-3649765,2018-09-01,1,Wrong Item
IN-2018-3650618,2018-08-21,1,Wrong Item
IN-2018-3653272,2018-10-19,1,Not Needed
IN-2018-3654121,2018-07-17,1,Not Given
IN-2018-3655717,2018-06-13,1,Wrong Item
IN-2018-3656166,2018-03-24,1,Wrong Item
IN-2018-36592,2019-01-08,1,Wrong Item
IN-2018-3662979,2018-12-22,1,Not Given
