,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,postal_code,region_id
399,AG-2016-1109458,2016-12-15,2016-12-19,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.05,0.05,,3104.0
400,AG-2016-111060,2016-07-26,2016-07-29,Same Day,TT-11070,OFF-STO-10000007,10.41,1,0.0,0.0,,1826.0
401,AG-2016-1117681,2016-07-27,2016-07-29,Second Class,DH-3675,OFF-IBI-10000440,26.22,2,0.1,0.1,,2941.0
402,AG-2016-1235823,2016-09-09,2016-09-12,Second Class,AH-210,TEC-CIS-10000436,276.96,2,0.1,0.1,10035.0,5636.0
403,AG-2016-126101,2016-11-13,2016-11-18,Second Class,AS-285,OFF-WIL-10002153,54.9,2,0.1,0.1,75051.0,1488.0
404,AG-2016-1276265,2016-12-01,2016-12-01,Second Class,AS-285,OFF-WIL-10002153,54.9,2,0.1,0.1,19143.0,5636.0
405,AG-2016-1372608,2016-08-09,2016-08-14,Second Class,DH-3675,OFF-IBI-10000440,26.22,2,0.1,0.1,10035.0,5636.0
406,AG-2016-1390,2016-08-16,2016-08-21,Standard Class,DH-3675,OFF-IBI-10000440,26.22,2,0.1,1.8,,6264.0
407,AG-2016-1390,2016-08-16,2016-08-21,Standard Class,DH-3675,OFF-SAN-10001237,581.04,12,0.0,220.68,,2570.0
408,AG-2016-1440,2016-12-15,2016-12-20,Standard Class,DB-3210,OFF-AVE-10004909,58.74,2,0.1,20.52,43130.0,5636.0
409,AG-2016-1461224,2016-09-12,2016-09-14,Same Day,TT-11070,OFF-STO-10000007,10.41,1,0.0,0.0,,4792.0
410,AG-2016-149530,2016-08-21,2016-08-25,Same Day,DH-3675,OFF-SAN-10001237,581.04,12,0.0,0.0,,3539.0
411,AG-2016-1532272,2016-12-19,2016-12-21,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.15,0.15,,4792.0
412,AG-2016-1536593,2016-07-12,2016-07-17,Same Day,MW-8220,OFF-ADV-10000308,55.44,4,0.0,0.0,,783.0
413,AG-2016-1720924,2016-07-28,2016-08-02,Same Day,MW-8220,OFF-ADV-10000308,55.44,4,0.0,0.0,,3104.0
414,AG-2016-192441,2016-11-23,2016-11-24,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.05,0.05,,4958.0
415,AG-2016-1934717,2016-09-07,2016-09-07,Same Day,DH-3675,OFF-SAN-10001237,581.04,12,0.0,0.0,,4011.0
416,AG-2016-19696,2016-12-20,2016-12-22,Second Class,AS-285,OFF-WIL-10002153,54.9,2,0.1,0.1,,2570.0
417,AG-2016-2040,2016-01-01,2016-01-06,Standard Class,TB-11280,OFF-TEN-10000025,408.3,2,0.05,106.14,,2570.0
418,AG-2016-2120752,2016-11-21,2016-11-21,Same Day,JH-5985,OFF-EAT-10003338,24.72,1,0.0,0.0,,6017.0
419,AG-2016-2167381,2016-03-14,2016-03-19,First Class,AJ-780,OFF-JIF-10004450,35.97,1,0.0,0.0,,1246.0
420,AG-2016-2169871,2016-12-14,2016-12-17,Standard Class,DK-2835,TEC-PAN-10002365,1589.4,6,0.25,0.25,,1784.0
421,AG-2016-2253817,2016-07-31,2016-08-04,Same Day,DH-3675,OFF-SAN-10001237,581.04,12,0.0,0.0,,71845.0
422,AG-2016-2443186,2016-01-31,2016-02-02,Standard Class,TH-11235,OFF-HOO-10001783,308.64,1,0.3,0.3,,1784.0
423,AG-2016-2452817,2016-06-15,2016-06-17,Standard Class,BM-1785,FUR-SAU-10002255,874.68,2,0.2,0.2,,6093.0
424,AG-2016-2460218,2016-06-10,2016-06-12,Standard Class,BM-1785,FUR-SAU-10002255,874.68,2,0.2,0.2,,41715.0
425,AG-2016-2583727,2016-07-22,2016-07-25,Same Day,BM-1785,OFF-STO-10004503,13.32,1,0.0,0.0,,193.0
426,AG-2016-2765666,2016-12-26,2016-12-29,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.05,0.05,,193.0
427,AG-2016-280380,2016-03-07,2016-03-08,Same Day,RO-9780,OFF-ADV-10004598,53.52,4,0.0,0.0,,4023.0
428,AG-2016-2859075,2016-12-23,2016-12-26,Second Class,RB-9570,OFF-SME-10004160,16.56,1,0.05,0.05,,5580.0
429,AG-2016-2903532,2016-12-18,2016-12-19,Standard Class,EG-3900,TEC-BRO-10003380,260.49,1,0.2,0.2,43229.0,5636.0
430,AG-2016-3013850,2016-07-23,2016-07-26,Standard Class,BM-1785,OFF-SAN-10002441,63.0,4,0.1,0.1,,6093.0
431,AG-2016-3024683,2016-12-13,2016-12-13,Standard Class,EG-3900,OFF-CUI-10000105,1111.56,4,0.3,0.3,,193.0
432,AG-2016-3090,2016-08-13,2016-08-17,Standard Class,AH-210,TEC-CIS-10000436,276.96,2,0.1,11.04,,6017.0
433,AG-2016-3130,2016-03-11,2016-03-16,Standard Class,AJ-780,OFF-JIF-10004450,35.97,1,0.0,7.17,33065.0,3688.0
434,AG-2016-3147347,2016-07-16,2016-07-19,Second Class,BM-1785,OFF-TEN-10001480,433.92,8,0.05,0.05,,4792.0
435,AG-2016-3177952,2016-11-27,2016-11-27,Standard Class,EG-3900,TEC-BRO-10003380,260.49,1,0.2,0.2,,16676.0
436,AG-2016-3360348,2016-12-19,2016-12-24,Second Class,AS-285,OFF-WIL-10002153,54.9,2,0.1,0.1,80027.0,4553.0
437,AG-2016-3447538,2016-11-27,2016-11-30,Standard Class,DK-2835,TEC-PAN-10002365,1589.4,6,0.25,0.25,,19848.0
438,AG-2016-363005,2016-04-10,2016-04-10,Standard Class,AA-645,FUR-HAR-10002178,298.68,2,0.15,0.15,77506.0,1488.0
439,AG-2016-3753177,2016-12-14,2016-12-17,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.15,0.15,,2570.0
440,AG-2016-380,2016-03-03,2016-03-09,Standard Class,CC-2370,FUR-ELD-10003131,113.28,1,0.05,29.43,,2570.0
441,AG-2016-386517,2016-12-09,2016-12-09,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.15,0.15,,3722.0
442,AG-2016-3873053,2016-12-14,2016-12-14,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.15,0.15,,4023.0
443,AG-2016-3873123,2016-08-19,2016-08-24,Same Day,DH-3675,OFF-SAN-10001237,581.04,12,0.0,0.0,90049.0,4553.0
444,AG-2016-3988082,2016-12-28,2016-12-30,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.05,0.05,,2570.0
445,AG-2016-4019339,2016-12-24,2016-12-26,Standard Class,RB-9570,OFF-KIT-10002357,199.2,2,0.3,0.3,,1573.0
446,AG-2016-4047313,2016-07-15,2016-07-18,Second Class,BM-1785,OFF-TEN-10001480,433.92,8,0.05,0.05,42420.0,3688.0
447,AG-2016-4302373,2016-10-17,2016-10-21,Same Day,BC-1125,OFF-STO-10003604,10.92,1,0.0,0.0,90049.0,4553.0
448,AG-2016-4312586,2016-12-10,2016-12-14,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.05,0.05,,783.0
449,AG-2016-4326325,2016-12-06,2016-12-07,Same Day,BC-1125,OFF-STO-10003604,10.92,1,0.0,0.0,,3210.0
450,AG-2016-436029,2016-12-22,2016-12-25,Standard Class,RB-9570,OFF-KIT-10002357,199.2,2,0.3,0.3,,1573.0
451,AG-2016-4365382,2016-07-14,2016-07-14,Standard Class,BM-1785,OFF-SAN-10002441,63.0,4,0.1,0.1,77095.0,1488.0
452,AG-2016-4374987,2016-11-27,2016-11-30,Second Class,DB-3210,OFF-AVE-10004909,58.74,2,0.1,0.1,,4792.0
453,AG-2016-4410,2016-11-02,2016-11-04,First Class,JH-5985,OFF-EAT-10003338,24.72,1,0.0,10.86,,4792.0
454,AG-2016-4450,2016-06-15,2016-06-15,Same Day,RS-9765,OFF-NOV-10001568,11.37,1,0.0,4.08,,6093.0
455,AG-2016-450,2016-11-07,2016-11-11,Standard Class,BC-1125,OFF-STO-10003604,10.92,1,0.0,4.14,,2570.0
456,AG-2016-4503937,2016-12-16,2016-12-17,Standard Class,DK-2835,TEC-PAN-10002365,1589.4,6,0.25,0.25,,1573.0
457,AG-2016-4530295,2016-12-23,2016-12-24,Second Class,RB-9570,OFF-SME-10004160,16.56,1,0.05,0.05,8861.0,5636.0
458,AG-2016-4547810,2016-07-22,2016-07-27,Standard Class,BM-1785,OFF-SAN-10002441,63.0,4,0.1,0.1,60653.0,1488.0
459,AG-2016-4560,2016-12-20,2016-12-27,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.05,0.0,19143.0,5636.0
460,AG-2016-4560,2016-12-20,2016-12-27,Standard Class,EG-3900,OFF-CUI-10000105,1111.56,4,0.3,55.56,,193.0
461,AG-2016-4560,2016-12-20,2016-12-27,Standard Class,EG-3900,TEC-BRO-10003380,260.49,1,0.2,31.23,,2125.0
462,AG-2016-466356,2016-10-08,2016-10-13,Same Day,BC-1125,OFF-STO-10003604,10.92,1,0.0,0.0,77095.0,1488.0
463,AG-2016-471214,2016-12-30,2016-12-31,Same Day,RB-9570,OFF-GRE-10000328,33.36,2,0.0,0.0,60540.0,1488.0
464,AG-2016-4742187,2016-11-21,2016-11-25,Second Class,AS-285,OFF-WIL-10002153,54.9,2,0.1,0.1,,19250.0
465,AG-2016-474865,2016-05-31,2016-06-03,Standard Class,BM-1785,OFF-SAN-10002441,63.0,4,0.1,0.1,,1826.0
466,AG-2016-4817505,2016-12-05,2016-12-06,Standard Class,EG-3900,OFF-CUI-10000105,1111.56,4,0.3,0.3,94122.0,4553.0
467,AG-2016-4830201,2016-12-08,2016-12-11,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.15,0.15,,4792.0
468,AG-2016-4872187,2016-11-25,2016-11-27,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.05,0.05,,3080.0
469,AG-2016-4924296,2016-05-05,2016-05-06,Standard Class,BM-1785,FUR-SAU-10002255,874.68,2,0.2,0.2,,1546.0
470,AG-2016-500,2016-11-23,2016-11-27,Standard Class,AS-285,OFF-WIL-10002153,54.9,2,0.1,15.36,,2898.0
471,AG-2016-5044335,2016-12-24,2016-12-26,Same Day,RB-9570,OFF-GRE-10000328,33.36,2,0.0,0.0,,3210.0
472,AG-2016-5146246,2016-11-29,2016-11-30,Standard Class,OT-8730,FUR-SAF-10000949,198.09,1,0.2,0.2,,2898.0
473,AG-2016-5202073,2016-12-03,2016-12-03,Standard Class,OT-8730,FUR-SAF-10000949,198.09,1,0.2,0.2,,13836.0
474,AG-2016-5220303,2016-11-22,2016-11-27,Same Day,BC-1125,OFF-STO-10003604,10.92,1,0.0,0.0,,6017.0
475,AG-2016-5315904,2016-12-03,2016-12-06,Same Day,BC-1125,OFF-STO-10003604,10.92,1,0.0,0.0,,2125.0
476,AG-2016-5316751,2016-06-17,2016-06-21,Same Day,BM-1785,OFF-STO-10004503,13.32,1,0.0,0.0,,1864.0
477,AG-2016-5477242,2016-11-13,2016-11-14,Same Day,JH-5985,OFF-EAT-10003338,24.72,1,0.0,0.0,,2125.0
478,AG-2016-5632659,2016-07-21,2016-07-21,Same Day,TT-11070,OFF-STO-10000007,10.41,1,0.0,0.0,,3939.0
479,AG-2016-5658642,2016-05-30,2016-06-01,Same Day,BM-1785,OFF-STO-10004503,13.32,1,0.0,0.0,,4792.0
480,AG-2016-5791312,2016-07-09,2016-07-09,Same Day,MW-8220,OFF-ADV-10000308,55.44,4,0.0,0.0,,4792.0
481,AG-2016-5814877,2016-12-05,2016-12-08,Standard Class,DK-2835,TEC-PAN-10002365,1589.4,6,0.25,0.25,,783.0
482,AG-2016-5844767,2016-07-18,2016-07-21,Same Day,DH-3675,OFF-SAN-10001237,581.04,12,0.0,0.0,,18051.0
483,AG-2016-5959067,2016-12-29,2016-12-29,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.15,0.15,,3210.0
484,AG-2016-60,2016-08-13,2016-08-18,Second Class,TT-11070,OFF-STO-10000007,10.41,1,0.0,4.26,,4792.0
485,AG-2016-666221,2016-07-05,2016-07-08,Same Day,RS-9765,OFF-NOV-10001568,11.37,1,0.0,0.0,,4792.0
486,AG-2016-7230,2016-01-07,2016-01-11,Standard Class,AC-420,OFF-STA-10000244,91.38,2,0.1,14.58,,2570.0
487,AG-2016-736523,2016-10-30,2016-11-01,Same Day,JH-5985,OFF-EAT-10003338,24.72,1,0.0,0.0,,1410.0
488,AG-2016-7710,2016-05-24,2016-05-27,First Class,BM-1785,FUR-SAU-10002255,874.68,2,0.2,148.68,90049.0,4553.0
489,AG-2016-8180,2016-02-25,2016-02-25,Same Day,RO-9780,OFF-ADV-10004598,53.52,4,0.0,12.84,,1573.0
490,AG-2016-8180,2016-02-25,2016-02-25,Same Day,RO-9780,OFF-ELD-10000845,393.96,2,0.05,78.78,,16676.0
491,AG-2016-8180,2016-02-25,2016-02-25,Same Day,RO-9780,OFF-NOV-10003180,8.37,1,0.0,0.57,,6687.0
492,AG-2016-8180,2016-02-25,2016-02-25,Same Day,RO-9780,OFF-SAN-10001681,339.3,10,0.0,37.2,,26965.0
493,AG-2016-8180,2016-02-25,2016-02-25,Same Day,RO-9780,TEC-EPS-10004558,613.26,2,0.25,202.32,,4023.0
494,AG-2016-8390,2016-07-19,2016-07-24,Standard Class,MW-8220,OFF-ADV-10000308,55.44,4,0.0,19.32,,41715.0
495,AG-2016-858402,2016-12-27,2016-12-28,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.15,0.15,,783.0
496,AG-2016-8930,2016-12-26,2016-12-27,Same Day,MW-8220,FUR-HON-10002599,116.04,2,0.15,27.84,,3210.0
497,AG-2016-9060,2016-12-20,2016-12-25,Standard Class,OT-8730,FUR-SAF-10000949,198.09,1,0.2,29.7,,11620.0
498,AG-2016-94767,2016-11-22,2016-11-26,Same Day,BC-1125,OFF-STO-10003604,10.92,1,0.0,0.0,98026.0,4553.0
499,AG-2016-9610,2016-04-22,2016-04-25,First Class,AA-645,FUR-HAR-10002178,298.68,2,0.15,53.76,,2253.0
500,AG-2016-9670,2016-12-22,2016-12-24,First Class,DK-2835,TEC-PAN-10002365,1589.4,6,0.25,349.56,,3855.0
501,AG-2016-9890,2016-06-26,2016-07-02,Standard Class,BM-1785,OFF-SAN-10002441,63.0,4,0.1,6.84,,16676.0
502,AG-2016-9890,2016-06-26,2016-07-02,Standard Class,BM-1785,OFF-STO-10004503,13.32,1,0.0,5.46,,2253.0
503,AG-2016-9890,2016-06-26,2016-07-02,Standard Class,BM-1785,OFF-TEN-10001480,433.92,8,0.05,164.88,48234.0,1488.0
504,AG-2017-1029083,2017-11-28,2017-12-02,Second Class,KF-6285,OFF-AVE-10004909,29.37,1,0.12,0.1,,3104.0
505,AG-2017-1050872,2017-04-11,2017-04-12,Standard Class,LM-7065,OFF-BIC-10001823,109.92,2,0.12,0.1,,1666.0
506,AG-2017-1051480,2017-11-14,2017-11-17,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,5003.0
507,AG-2017-1060003,2017-07-31,2017-07-31,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,4792.0
508,AG-2017-1084533,2017-01-01,2017-01-06,Standard Class,OT-8730,FUR-SAF-10000949,198.09,1,0.22,0.2,,4792.0
509,AG-2017-1096657,2017-05-08,2017-05-12,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,3752.0
510,AG-2017-1097129,2017-11-10,2017-11-11,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,1826.0
511,AG-2017-1098069,2017-11-01,2017-11-01,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,783.0
512,AG-2017-1118078,2017-04-02,2017-04-07,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,783.0
513,AG-2017-1129405,2017-10-17,2017-10-20,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,1573.0
514,AG-2017-1136389,2017-12-25,2017-12-30,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,4207.0
515,AG-2017-1146543,2017-07-10,2017-07-11,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,3104.0
516,AG-2017-1147736,2017-07-26,2017-07-31,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,83201.0,4553.0
517,AG-2017-116046,2017-04-27,2017-04-27,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,6093.0
518,AG-2017-1179459,2017-04-30,2017-05-03,Second Class,CP-2340,OFF-CAR-10004661,50.13,1,0.12,0.1,,3280.0
519,AG-2017-1193858,2017-05-21,2017-05-23,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,19143.0,5636.0
520,AG-2017-1202481,2017-12-07,2017-12-11,First Class,PF-9165,OFF-JIF-10000704,8.52,1,0.02,0.0,,3031.0
521,AG-2017-1209619,2017-12-13,2017-12-18,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,3855.0
522,AG-2017-1220847,2017-12-21,2017-12-21,Standard Class,PF-9165,TEC-BRO-10003401,189.69,1,0.22,0.2,,2570.0
523,AG-2017-1248620,2017-08-26,2017-08-28,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,2898.0
524,AG-2017-1255098,2017-06-03,2017-06-06,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,,4792.0
525,AG-2017-1275260,2017-05-20,2017-05-25,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,,13836.0
526,AG-2017-1286153,2017-08-21,2017-08-22,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,15598.0
527,AG-2017-1289500,2017-11-13,2017-11-16,Same Day,LM-7065,OFF-STO-10004779,57.48,4,0.02,0.0,,2570.0
528,AG-2017-1295781,2017-07-12,2017-07-12,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,98115.0,4553.0
529,AG-2017-1314038,2017-09-13,2017-09-15,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,6017.0
530,AG-2017-132113,2017-03-25,2017-03-26,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,,1573.0
531,AG-2017-1329980,2017-02-27,2017-03-01,Standard Class,LM-7065,OFF-BIC-10001823,109.92,2,0.12,0.1,24153.0,3688.0
532,AG-2017-1404405,2017-10-30,2017-11-01,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,,3104.0
533,AG-2017-1430648,2017-11-06,2017-11-07,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,3855.0
534,AG-2017-1441491,2017-01-19,2017-01-23,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.07,0.05,,12699.0
535,AG-2017-1446183,2017-05-28,2017-05-31,Standard Class,CP-2340,TEC-OKI-10003124,314.1,1,0.27,0.24,,3870.0
536,AG-2017-1473061,2017-09-05,2017-09-06,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,4792.0
537,AG-2017-1474700,2017-08-10,2017-08-11,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.27,0.24,,2898.0
538,AG-2017-1496991,2017-12-24,2017-12-29,Standard Class,TS-11505,FUR-DAN-10004510,1447.44,4,0.22,0.2,,783.0
539,AG-2017-1506124,2017-08-21,2017-08-26,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,1784.0
540,AG-2017-1507159,2017-08-24,2017-08-29,Same Day,LC-7050,OFF-STO-10004910,18.66,1,0.02,0.0,,3210.0
541,AG-2017-1508402,2017-07-22,2017-07-22,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,3210.0
542,AG-2017-1509360,2017-05-24,2017-05-26,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,,6017.0
543,AG-2017-1521212,2017-09-10,2017-09-15,Second Class,LC-7050,OFF-AVE-10001750,109.32,4,0.12,0.1,,19250.0
544,AG-2017-1536712,2017-10-28,2017-10-28,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,48234.0,1488.0
545,AG-2017-1569162,2017-10-18,2017-10-22,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,,4364.0
546,AG-2017-160203,2017-08-30,2017-09-01,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,6093.0
547,AG-2017-1615439,2017-01-10,2017-01-13,Second Class,RB-9570,OFF-SME-10004160,16.56,1,0.07,0.05,,40412.0
548,AG-2017-1628193,2017-09-29,2017-10-04,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,4958.0
549,AG-2017-1636738,2017-01-14,2017-01-14,Standard Class,EG-3900,FUR-DEF-10000572,103.92,2,0.07,0.05,,783.0
550,AG-2017-1667485,2017-10-18,2017-10-21,Standard Class,MV-8190,FUR-HAR-10003548,63.87,1,0.17,0.15,,19250.0
551,AG-2017-170,2017-11-30,2017-12-03,Second Class,PF-9165,OFF-JIF-10000704,8.52,1,0.0,4.08,,6093.0
552,AG-2017-170,2017-11-30,2017-12-03,Second Class,PF-9165,TEC-BRO-10003401,189.69,1,0.2,37.92,38401.0,3688.0
553,AG-2017-1704239,2017-03-20,2017-03-25,Standard Class,LM-7065,OFF-STA-10000054,11.31,1,0.12,0.1,10035.0,5636.0
554,AG-2017-1747261,2017-08-03,2017-08-08,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,19848.0
555,AG-2017-1751364,2017-06-01,2017-06-06,Standard Class,SZ-10035,OFF-HOO-10001448,391.68,4,0.32,0.29,,1864.0
556,AG-2017-1755513,2017-06-10,2017-06-11,Standard Class,CP-2340,TEC-OKI-10003124,314.1,1,0.27,0.24,,3104.0
557,AG-2017-1755719,2017-05-10,2017-05-13,Same Day,SZ-10035,OFF-STO-10001839,16.53,1,0.02,0.0,,3104.0
558,AG-2017-1764578,2017-08-16,2017-08-18,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,3104.0
559,AG-2017-1768208,2017-08-14,2017-08-19,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,,69959.0
560,AG-2017-1770972,2017-09-21,2017-09-23,Second Class,LC-7050,OFF-WIL-10002153,27.45,1,0.12,0.1,,12667.0
561,AG-2017-1797899,2017-08-06,2017-08-10,Same Day,CC-2430,OFF-SAN-10001546,118.8,4,0.02,0.0,,1826.0
562,AG-2017-1799940,2017-12-13,2017-12-13,Second Class,KF-6285,OFF-TEN-10000894,46.5,2,0.07,0.05,,6093.0
563,AG-2017-1801780,2017-08-29,2017-08-30,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,3080.0
564,AG-2017-18095,2017-05-23,2017-05-25,Standard Class,CP-2340,FUR-BUS-10001187,824.28,2,0.22,0.2,28806.0,3688.0
565,AG-2017-1828011,2017-05-20,2017-05-23,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,10035.0,5636.0
566,AG-2017-1863288,2017-12-07,2017-12-10,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,783.0
567,AG-2017-1865551,2017-12-05,2017-12-07,Same Day,GH-4410,OFF-SAN-10000335,16.71,1,0.02,0.0,,1826.0
568,AG-2017-1867153,2017-09-29,2017-10-02,Same Day,LC-7050,OFF-STO-10004910,18.66,1,0.02,0.0,,2570.0
569,AG-2017-1893602,2017-12-13,2017-12-18,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,3210.0
570,AG-2017-1899028,2017-10-28,2017-10-29,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,41715.0
571,AG-2017-1918975,2017-02-21,2017-02-21,Standard Class,LM-7065,OFF-BIC-10001823,109.92,2,0.12,0.1,,4792.0
572,AG-2017-1921989,2017-05-13,2017-05-16,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,,6017.0
573,AG-2017-1926460,2017-03-06,2017-03-11,Standard Class,LM-7065,OFF-STA-10000054,11.31,1,0.12,0.1,,2570.0
574,AG-2017-1931620,2017-08-13,2017-08-16,Standard Class,DC-3285,TEC-HP -10004082,172.53,1,0.22,0.2,,4792.0
575,AG-2017-1932027,2017-11-14,2017-11-17,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,4207.0
576,AG-2017-1934521,2017-05-21,2017-05-25,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,,7494.0
577,AG-2017-1934897,2017-08-03,2017-08-07,Second Class,DC-3285,OFF-SME-10002823,96.96,2,0.07,0.05,,3722.0
578,AG-2017-1940,2017-07-31,2017-08-04,Standard Class,BP-1230,OFF-CAR-10001577,199.08,4,0.1,55.68,,7494.0
579,AG-2017-1940,2017-07-31,2017-08-04,Standard Class,BP-1230,TEC-STA-10003925,163.62,1,0.25,40.89,,10495.0
580,AG-2017-1944142,2017-01-20,2017-01-20,Standard Class,MW-8220,FUR-HON-10002599,116.04,2,0.17,0.15,,3722.0
581,AG-2017-1949725,2017-12-16,2017-12-18,Standard Class,PO-8865,TEC-HEW-10002304,1908.72,6,0.22,0.2,,16676.0
582,AG-2017-1956454,2017-03-13,2017-03-16,Second Class,LM-7065,OFF-TEN-10003948,16.5,1,0.07,0.05,90049.0,4553.0
583,AG-2017-1961953,2017-05-14,2017-05-15,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,97206.0,4553.0
584,AG-2017-1962703,2017-05-30,2017-05-31,Second Class,CP-2340,TEC-CIS-10001877,321.84,4,0.12,0.1,33180.0,3688.0
585,AG-2017-1973163,2017-06-17,2017-06-17,Standard Class,CP-2340,OFF-STA-10001791,17.88,1,0.12,0.1,,1573.0
586,AG-2017-1979673,2017-05-11,2017-05-11,Same Day,CP-2340,OFF-XER-10004519,46.38,1,0.02,0.0,,19250.0
587,AG-2017-1980813,2017-08-29,2017-09-01,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,10035.0,5636.0
588,AG-2017-1990967,2017-01-27,2017-01-31,Same Day,RB-9570,OFF-STO-10003342,13.59,1,0.02,0.0,,2570.0
589,AG-2017-1991917,2017-09-15,2017-09-20,Same Day,CC-2430,OFF-SAN-10004618,16.89,1,0.02,0.0,,3280.0
590,AG-2017-1996036,2017-08-21,2017-08-25,Second Class,MP-7470,OFF-SME-10001149,17.52,1,0.07,0.05,,4011.0
591,AG-2017-2040659,2017-07-03,2017-07-03,Second Class,BP-1230,OFF-CAR-10001577,199.08,4,0.12,0.1,,1864.0
592,AG-2017-2044009,2017-09-17,2017-09-18,Standard Class,LC-7050,FUR-SAU-10004221,599.28,4,0.22,0.2,,1546.0
593,AG-2017-2045290,2017-12-16,2017-12-20,Second Class,KF-6285,OFF-AVE-10004909,29.37,1,0.12,0.1,,1826.0
594,AG-2017-2045821,2017-05-22,2017-05-25,Same Day,CP-2340,OFF-XER-10000846,589.32,12,0.02,0.0,19143.0,5636.0
595,AG-2017-2053488,2017-09-05,2017-09-08,Standard Class,AA-480,FUR-DEF-10000346,110.1,1,0.07,0.05,,2125.0
596,AG-2017-2073934,2017-12-10,2017-12-11,Second Class,KF-6285,TEC-LOG-10001750,29.49,1,0.02,0.0,,7494.0
597,AG-2017-2074765,2017-04-07,2017-04-10,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,783.0
598,AG-2017-2093878,2017-04-04,2017-04-08,Standard Class,LM-7065,FUR-BAR-10000831,319.77,1,0.22,0.2,,1826.0
